sample_name,outcome,predictor,predictor_type,test_family,n_complete,public_n_complete,n_outcome_yes,n_outcome_no,n_predictor_levels,weighted_pct_outcome_yes_overall,effect_measure,effect_value,weighted_mean_predictor_yes,weighted_mean_predictor_no,p_value,test_status,p_value_bh,preliminary_bivariate_decision,effect_abs,outcome_label,preliminary_outcome_decision,predictor_label,predictor_type_main,predictor_role,preliminary_modeling_decision
main_grade_10_12,a_H1CO6_yesno,num_H1PF6,categorical,binary_outcome_by_categorical_predictor,1745,1745,1201,544,5,69.18015690466264,range_weighted_pct_yes_across_predictor_categories,48.04174516582121,NA,NA,7.05107713986031e-6,rao_scott_chisq_completed,3.273714386363716e-5,candidate_association_after_bh_adjustment,48.04174516582121,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling
main_grade_10_12,a_H1CO6_yesno,num_H1MO14,categorical,binary_outcome_by_categorical_predictor,1712,1712,1187,525,5,69.84978326383023,range_weighted_pct_yes_across_predictor_categories,15.068713905424516,NA,NA,1.1428669063092725e-4,rao_scott_chisq_completed,4.952423260673514e-4,candidate_association_after_bh_adjustment,15.068713905424516,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling
main_grade_10_12,a_H1CO6_yesno,num_H1PR3,categorical,binary_outcome_by_categorical_predictor,1748,1748,1202,546,5,69.01311285745244,range_weighted_pct_yes_across_predictor_categories,46.015431060951435,NA,NA,1.3091039665667558e-4,rao_scott_chisq_completed,5.318234864177446e-4,candidate_association_after_bh_adjustment,46.015431060951435,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling
main_grade_10_12,a_H1CO6_yesno,num_H1BC6,categorical,binary_outcome_by_categorical_predictor,1740,1740,1197,543,5,69.02488223037021,range_weighted_pct_yes_across_predictor_categories,17.20401758783148,NA,NA,1.4335075353517996e-4,rao_scott_chisq_completed,5.48105822340394e-4,candidate_association_after_bh_adjustment,17.20401758783148,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling
main_grade_10_12,a_H1CO6_yesno,num_H1PA7,binary,binary_outcome_by_categorical_predictor,1710,1710,1182,528,2,69.47456203681642,range_weighted_pct_yes_across_predictor_categories,9.321163156484936,NA,NA,4.181153651682908e-4,rao_scott_chisq_completed,0.0015098610408854946,candidate_association_after_bh_adjustment,9.321163156484936,NA,candidate_outcome_for_bivariate_analysis,NA,binary,numeric_cleaned_item,candidate_for_modeling
main_grade_10_12,a_H1CO6_yesno,num_H1PR7,categorical,binary_outcome_by_categorical_predictor,1747,1747,1201,546,6,68.97686423878918,range_weighted_pct_yes_across_predictor_categories,73.98987092485652,NA,NA,0.0011727078116208812,rao_scott_chisq_completed,0.004011895145018804,candidate_association_after_bh_adjustment,73.98987092485652,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling
main_grade_10_12,a_H1CO6_yesno,num_H1RM1,continuous,binary_outcome_by_continuous_predictor,1584,1584,1100,484,NA,69.97499604300862,weighted_mean_difference_yes_minus_no,0.42700561946076476,5.622034364163188,5.195028744702423,0.0035345866199967568,weighted_t_test_completed,0.01148740651498946,candidate_association_after_bh_adjustment,0.42700561946076476,NA,candidate_outcome_for_bivariate_analysis,NA,continuous,numeric_cleaned_item,candidate_for_modeling
main_grade_10_12,a_H1CO8_yesno,num_H1MO2,categorical,binary_outcome_by_categorical_predictor,386,386,236,150,5,63.55023361902586,range_weighted_pct_yes_across_predictor_categories,37.08411102312726,NA,NA,0.0015749482501834734,rao_scott_chisq_completed,0.05301346626177302,candidate_association_unadjusted_only,37.08411102312726,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling
main_grade_10_12,a_H1CO8_yesno,num_H1MO3,categorical,binary_outcome_by_categorical_predictor,386,386,236,150,5,63.55023361902586,range_weighted_pct_yes_across_predictor_categories,35.538685813415675,NA,NA,0.0016311835772853237,rao_scott_chisq_completed,0.05301346626177302,candidate_association_unadjusted_only,35.538685813415675,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling
main_grade_10_12,a_H1CO8_yesno,num_H1PA3,categorical,binary_outcome_by_categorical_predictor,351,351,212,139,5,62.52892245830777,range_weighted_pct_yes_across_predictor_categories,29.338048134119916,NA,NA,0.008109287773628437,rao_scott_chisq_completed,0.11180063187752202,candidate_association_unadjusted_only,29.338048134119916,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling
main_grade_10_12,a_H1CO8_yesno,num_H1MO10,categorical,binary_outcome_by_categorical_predictor,386,386,236,150,5,63.55023361902586,range_weighted_pct_yes_across_predictor_categories,24.035583856737766,NA,NA,0.009251510391098254,rao_scott_chisq_completed,0.11180063187752202,candidate_association_unadjusted_only,24.035583856737766,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling
main_grade_10_12,a_H1CO8_yesno,num_H1BC6,categorical,binary_outcome_by_categorical_predictor,399,399,244,155,5,63.16249107586492,range_weighted_pct_yes_across_predictor_categories,31.20266335874843,NA,NA,0.00978190277329611,rao_scott_chisq_completed,0.11180063187752202,candidate_association_unadjusted_only,31.20266335874843,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling
main_grade_10_12,a_H1CO8_yesno,num_H1PF6,categorical,binary_outcome_by_categorical_predictor,400,400,247,153,5,64.10213480944911,range_weighted_pct_yes_across_predictor_categories,55.374501408348664,NA,NA,0.010320058327155879,rao_scott_chisq_completed,0.11180063187752202,candidate_association_unadjusted_only,55.374501408348664,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling
main_grade_10_12,a_H1CO8_yesno,num_H1RP5,categorical,binary_outcome_by_categorical_predictor,399,399,245,154,5,63.45622058237326,range_weighted_pct_yes_across_predictor_categories,42.40627677724076,NA,NA,0.02472727919941388,rao_scott_chisq_completed,0.22961044970884317,candidate_association_unadjusted_only,42.40627677724076,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling
main_grade_10_12,a_H1CO8_yesno,num_H1WP1,binary,binary_outcome_by_categorical_predictor,375,375,228,147,2,62.36920391159052,range_weighted_pct_yes_across_predictor_categories,11.381393520608206,NA,NA,0.03989896471621501,rao_scott_chisq_completed,0.29185052743714907,candidate_association_unadjusted_only,11.381393520608206,NA,candidate_outcome_for_bivariate_analysis,NA,binary,numeric_cleaned_item,candidate_for_modeling
main_grade_10_12,a_H1CO8_yesno,num_H1WP14,categorical,binary_outcome_by_categorical_predictor,252,252,148,104,4,59.97648683657054,range_weighted_pct_yes_across_predictor_categories,41.333594547242186,NA,NA,0.0404100730297591,rao_scott_chisq_completed,0.29185052743714907,candidate_association_unadjusted_only,41.333594547242186,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling
main_grade_10_12,a_H1CO8_yesno,num_H1WP8,categorical,binary_outcome_by_categorical_predictor,375,375,228,147,8,62.36920391159052,range_weighted_pct_yes_across_predictor_categories,38.326306226196635,NA,NA,0.046565270774034134,rao_scott_chisq_completed,0.3026742600312219,candidate_association_unadjusted_only,38.326306226196635,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling
main_grade_10_12,a_H1FP7_yesno,num_H1MO10,categorical,binary_outcome_by_categorical_predictor,867,867,145,722,5,16.229003511975744,range_weighted_pct_yes_across_predictor_categories,29.65740887475468,NA,NA,5.759680106555728e-12,rao_scott_chisq_completed,3.686195268195666e-10,candidate_association_after_bh_adjustment,29.65740887475468,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling
main_grade_10_12,a_H1FP7_yesno,num_H1HS9,binary,binary_outcome_by_categorical_predictor,896,896,163,733,2,17.880947719904647,range_weighted_pct_yes_across_predictor_categories,23.881624117799788,NA,NA,3.976125701944565e-10,rao_scott_chisq_completed,1.2723602246222609e-8,candidate_association_after_bh_adjustment,23.881624117799788,NA,candidate_outcome_for_bivariate_analysis,NA,binary,numeric_cleaned_item,candidate_for_modeling
main_grade_10_12,a_H1FP7_yesno,num_H1MO9,categorical,binary_outcome_by_categorical_predictor,866,866,145,721,5,16.243611180451413,range_weighted_pct_yes_across_predictor_categories,25.802926691180986,NA,NA,2.0113944125764712e-7,rao_scott_chisq_completed,3.3848512094104014e-6,candidate_association_after_bh_adjustment,25.802926691180986,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling
main_grade_10_12,a_H1FP7_yesno,num_H1PA7,binary,binary_outcome_by_categorical_predictor,864,864,147,717,2,16.536201265191977,range_weighted_pct_yes_across_predictor_categories,14.948144628352551,NA,NA,2.1155320058815008e-7,rao_scott_chisq_completed,3.3848512094104014e-6,candidate_association_after_bh_adjustment,14.948144628352551,NA,candidate_outcome_for_bivariate_analysis,NA,binary,numeric_cleaned_item,candidate_for_modeling
main_grade_10_12,a_H1FP7_yesno,a_age_wave1,continuous,binary_outcome_by_continuous_predictor,896,896,163,733,NA,17.880947719904647,weighted_mean_difference_yes_minus_no,0.4521861429676335,17.416244190176705,16.964058047209072,1.2170749071744228e-6,weighted_t_test_completed,1.557855881183261e-5,candidate_association_after_bh_adjustment,0.4521861429676335,NA,candidate_outcome_for_bivariate_analysis,NA,continuous,core_covariate,candidate_for_modeling
main_grade_10_12,a_H1FP7_yesno,derived_age_wave1,categorical,binary_outcome_by_categorical_predictor,896,896,163,733,7,17.880947719904647,range_weighted_pct_yes_across_predictor_categories,100,NA,NA,3.278773020002964e-6,rao_scott_chisq_completed,3.4973578880031616e-5,candidate_association_after_bh_adjustment,100,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,script05_derived_variable,candidate_for_modeling
main_grade_10_12,a_H1FP7_yesno,num_H1MO13,categorical,binary_outcome_by_categorical_predictor,868,868,145,723,5,16.222563935140744,range_weighted_pct_yes_across_predictor_categories,21.52104977120018,NA,NA,8.461820782348231e-5,rao_scott_chisq_completed,7.736521858146953e-4,candidate_association_after_bh_adjustment,21.52104977120018,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling
main_grade_10_12,a_H1FP7_yesno,num_H1PR8,categorical,binary_outcome_by_categorical_predictor,895,895,163,732,6,17.905302654170814,range_weighted_pct_yes_across_predictor_categories,63.510553352568664,NA,NA,2.243156921514974e-4,rao_scott_chisq_completed,0.0017945255372119793,candidate_association_after_bh_adjustment,63.510553352568664,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling
main_grade_10_12,a_H1FP7_yesno,num_H1WP1,binary,binary_outcome_by_categorical_predictor,841,841,136,705,2,15.415641713148192,range_weighted_pct_yes_across_predictor_categories,9.961610606750103,NA,NA,3.4164516585015345e-4,rao_scott_chisq_completed,0.002401768828418278,candidate_association_after_bh_adjustment,9.961610606750103,NA,candidate_outcome_for_bivariate_analysis,NA,binary,numeric_cleaned_item,candidate_for_modeling
main_grade_10_12,a_H1FP7_yesno,num_H1MO11,categorical,binary_outcome_by_categorical_predictor,863,863,145,718,5,16.310869325894068,range_weighted_pct_yes_across_predictor_categories,18.036439759095284,NA,NA,3.752763794403559e-4,rao_scott_chisq_completed,0.002401768828418278,candidate_association_after_bh_adjustment,18.036439759095284,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling
main_grade_10_12,a_H1FP7_yesno,num_H1BC1,categorical,binary_outcome_by_categorical_predictor,895,895,163,732,5,17.905235436596048,range_weighted_pct_yes_across_predictor_categories,23.611194048030622,NA,NA,5.418982530336466e-4,rao_scott_chisq_completed,0.0031528625631048533,candidate_association_after_bh_adjustment,23.611194048030622,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling
main_grade_10_12,a_H1FP7_yesno,num_H1GI1Y,categorical,binary_outcome_by_categorical_predictor,896,896,163,733,7,17.880947719904647,range_weighted_pct_yes_across_predictor_categories,100,NA,NA,6.09771065834241e-4,rao_scott_chisq_completed,0.003252112351115952,candidate_association_after_bh_adjustment,100,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling
main_grade_10_12,a_H1FP7_yesno,num_H1RP5,categorical,binary_outcome_by_categorical_predictor,891,891,163,728,5,17.96057305937624,range_weighted_pct_yes_across_predictor_categories,24.643829963391127,NA,NA,0.001212305403019141,rao_scott_chisq_completed,0.005968272753325002,candidate_association_after_bh_adjustment,24.643829963391127,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling
main_grade_10_12,a_H1FP7_yesno,num_H1MO14,categorical,binary_outcome_by_categorical_predictor,868,868,145,723,5,16.222563935140744,range_weighted_pct_yes_across_predictor_categories,16.73193683367114,NA,NA,0.0017386939490800927,rao_scott_chisq_completed,0.00794831519579471,candidate_association_after_bh_adjustment,16.73193683367114,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling
main_grade_10_12,a_H1FP7_yesno,num_PA55,continuous,binary_outcome_by_continuous_predictor,635,635,106,529,NA,16.247967353913673,weighted_mean_difference_yes_minus_no,-11.99665860389581,36.499924599918934,48.496583203814744,0.0026992557286693933,weighted_t_test_completed,0.011516824442322745,candidate_association_after_bh_adjustment,11.99665860389581,NA,candidate_outcome_for_bivariate_analysis,NA,continuous,numeric_cleaned_item,candidate_for_modeling
main_grade_10_12,a_H1FP7_yesno,num_H1BC4,categorical,binary_outcome_by_categorical_predictor,896,896,163,733,5,17.880947719904647,range_weighted_pct_yes_across_predictor_categories,24.031484394197957,NA,NA,0.0035135399744940753,rao_scott_chisq_completed,0.014054159897976301,candidate_association_after_bh_adjustment,24.031484394197957,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling
main_grade_10_12,a_H1FP7_yesno,num_H1BC6,categorical,binary_outcome_by_categorical_predictor,895,895,163,732,5,17.905235436596048,range_weighted_pct_yes_across_predictor_categories,14.59665836860867,NA,NA,0.008981888895701184,rao_scott_chisq_completed,0.03333090431483528,candidate_association_after_bh_adjustment,14.59665836860867,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling
main_grade_10_12,a_H1FP7_yesno,num_H1RP6,categorical,binary_outcome_by_categorical_predictor,890,890,162,728,5,17.88935792438458,range_weighted_pct_yes_across_predictor_categories,19.88098843086921,NA,NA,0.009374316838547421,rao_scott_chisq_completed,0.03333090431483528,candidate_association_after_bh_adjustment,19.88098843086921,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling
main_grade_10_12,a_H1FP7_yesno,num_H1BC5,categorical,binary_outcome_by_categorical_predictor,893,893,162,731,5,17.777303788764033,range_weighted_pct_yes_across_predictor_categories,24.60759022455072,NA,NA,0.011138236244239005,rao_scott_chisq_completed,0.03751826945427875,candidate_association_after_bh_adjustment,24.60759022455072,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling
main_grade_10_12,a_H1FP7_yesno,num_H1MO12,categorical,binary_outcome_by_categorical_predictor,866,866,145,721,5,16.278575802667113,range_weighted_pct_yes_across_predictor_categories,15.4313687904653,NA,NA,0.012309486007026008,rao_scott_chisq_completed,0.03939035522248323,candidate_association_after_bh_adjustment,15.4313687904653,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling
main_grade_10_12,a_H1HS9_yesno,num_H1HS9,binary,binary_outcome_by_categorical_predictor,3255,3255,232,3023,2,6.703622885535178,range_weighted_pct_yes_across_predictor_categories,100,NA,NA,0,rao_scott_chisq_completed,0,candidate_association_after_bh_adjustment,100,NA,candidate_outcome_for_bivariate_analysis,NA,binary,numeric_cleaned_item,candidate_for_modeling
main_grade_10_12,a_H1HS9_yesno,num_H1CO1,binary,binary_outcome_by_categorical_predictor,3225,3225,232,2993,2,6.787221850561631,range_weighted_pct_yes_across_predictor_categories,10.154379468780919,NA,NA,2.3408562767301126e-28,rao_scott_chisq_completed,7.724825713209371e-27,candidate_association_after_bh_adjustment,10.154379468780919,NA,candidate_outcome_for_bivariate_analysis,NA,binary,numeric_cleaned_item,candidate_for_modeling
main_grade_10_12,a_H1HS9_yesno,num_H1PA7,binary,binary_outcome_by_categorical_predictor,3199,3199,224,2975,2,6.551442640222246,range_weighted_pct_yes_across_predictor_categories,7.5867521618726625,NA,NA,4.626131653286362e-12,rao_scott_chisq_completed,1.0177489637229997e-10,candidate_association_after_bh_adjustment,7.5867521618726625,NA,candidate_outcome_for_bivariate_analysis,NA,binary,numeric_cleaned_item,candidate_for_modeling
main_grade_10_12,a_H1HS9_yesno,a_age_wave1,continuous,binary_outcome_by_continuous_predictor,3255,3255,232,3023,NA,6.703622885535178,weighted_mean_difference_yes_minus_no,0.498606430197313,17.40020787071967,16.901601440522356,4.702552691154918e-11,weighted_t_test_completed,7.759211940405615e-10,candidate_association_after_bh_adjustment,0.498606430197313,NA,candidate_outcome_for_bivariate_analysis,NA,continuous,core_covariate,candidate_for_modeling
main_grade_10_12,a_H1HS9_yesno,num_H1ED19,categorical,binary_outcome_by_categorical_predictor,3253,3253,232,3021,5,6.705545606282983,range_weighted_pct_yes_across_predictor_categories,16.89442385764958,NA,NA,1.1540507388461259e-10,rao_scott_chisq_completed,1.523346975276886e-9,candidate_association_after_bh_adjustment,16.89442385764958,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling
main_grade_10_12,a_H1HS9_yesno,num_H1MO9,categorical,binary_outcome_by_categorical_predictor,3189,3189,224,2965,5,6.591265373145593,range_weighted_pct_yes_across_predictor_categories,8.175756421131515,NA,NA,6.838390838514681e-10,rao_scott_chisq_completed,7.52222992236615e-9,candidate_association_after_bh_adjustment,8.175756421131515,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling
main_grade_10_12,a_H1HS9_yesno,num_H1MO10,categorical,binary_outcome_by_categorical_predictor,3195,3195,224,2971,5,6.577991801905174,range_weighted_pct_yes_across_predictor_categories,8.18041165510802,NA,NA,1.8987560089342187e-9,rao_scott_chisq_completed,1.7902556655665492e-8,candidate_association_after_bh_adjustment,8.18041165510802,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling
main_grade_10_12,a_H1HS9_yesno,num_H1WP8,categorical,binary_outcome_by_categorical_predictor,3152,3152,211,2941,8,6.219897506419621,range_weighted_pct_yes_across_predictor_categories,9.896739490611745,NA,NA,2.8627049059481027e-9,rao_scott_chisq_completed,2.3617315474071847e-8,candidate_association_after_bh_adjustment,9.896739490611745,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling
main_grade_10_12,a_H1HS9_yesno,num_H1GI1Y,categorical,binary_outcome_by_categorical_predictor,3255,3255,232,3023,8,6.703622885535178,range_weighted_pct_yes_across_predictor_categories,25.960154243183855,NA,NA,1.6896452622919117e-8,rao_scott_chisq_completed,1.239073192347402e-7,candidate_association_after_bh_adjustment,25.960154243183855,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling
main_grade_10_12,a_H1HS9_yesno,num_H1GH46,categorical,binary_outcome_by_categorical_predictor,3244,3244,230,3014,5,6.692857537238311,range_weighted_pct_yes_across_predictor_categories,13.226534112691049,NA,NA,1.9724214531682456e-8,rao_scott_chisq_completed,1.301798159091042e-7,candidate_association_after_bh_adjustment,13.226534112691049,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling
main_grade_10_12,a_H1HS9_yesno,num_H1WP14,categorical,binary_outcome_by_categorical_predictor,2299,2299,127,2172,5,5.188854025614098,range_weighted_pct_yes_across_predictor_categories,44.253949504898536,NA,NA,1.0902913242798807e-7,rao_scott_chisq_completed,6.541747945679285e-7,candidate_association_after_bh_adjustment,44.253949504898536,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling
main_grade_10_12,a_H1HS9_yesno,derived_age_wave1,categorical,binary_outcome_by_categorical_predictor,3255,3255,232,3023,8,6.703622885535178,range_weighted_pct_yes_across_predictor_categories,23.760799856007175,NA,NA,2.1991865786308557e-7,rao_scott_chisq_completed,1.2095526182469706e-6,candidate_association_after_bh_adjustment,23.760799856007175,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,script05_derived_variable,candidate_for_modeling
main_grade_10_12,a_H1HS9_yesno,num_H1ED24,categorical,binary_outcome_by_categorical_predictor,3255,3255,232,3023,5,6.703622885535178,range_weighted_pct_yes_across_predictor_categories,9.592017166921321,NA,NA,2.613378808768572e-6,rao_scott_chisq_completed,1.3267923182978903e-5,candidate_association_after_bh_adjustment,9.592017166921321,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling
main_grade_10_12,a_H1HS9_yesno,num_H1WP13,categorical,binary_outcome_by_categorical_predictor,2299,2299,127,2172,5,5.188854025614098,range_weighted_pct_yes_across_predictor_categories,18.601572140765082,NA,NA,5.449871676279507e-6,rao_scott_chisq_completed,2.5692252188174817e-5,candidate_association_after_bh_adjustment,18.601572140765082,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling
main_grade_10_12,a_H1HS9_yesno,a_grade_wave1,categorical,binary_outcome_by_categorical_predictor,3255,3255,232,3023,3,6.703622885535178,range_weighted_pct_yes_across_predictor_categories,5.523975102491273,NA,NA,7.2753532611992836e-6,rao_scott_chisq_completed,2.8245489131714866e-5,candidate_association_after_bh_adjustment,5.523975102491273,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,core_covariate,candidate_for_modeling
main_grade_10_12,a_H1HS9_yesno,derived_grade_wave1,categorical,binary_outcome_by_categorical_predictor,3255,3255,232,3023,3,6.703622885535178,range_weighted_pct_yes_across_predictor_categories,5.523975102491273,NA,NA,7.2753532611992836e-6,rao_scott_chisq_completed,2.8245489131714866e-5,candidate_association_after_bh_adjustment,5.523975102491273,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,script05_derived_variable,candidate_for_modeling
main_grade_10_12,a_H1HS9_yesno,num_H1GI20,categorical,binary_outcome_by_categorical_predictor,3255,3255,232,3023,3,6.703622885535178,range_weighted_pct_yes_across_predictor_categories,5.523975102491273,NA,NA,7.2753532611992836e-6,rao_scott_chisq_completed,2.8245489131714866e-5,candidate_association_after_bh_adjustment,5.523975102491273,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling
main_grade_10_12,a_H1HS9_yesno,num_H1ED20,categorical,binary_outcome_by_categorical_predictor,3255,3255,232,3023,5,6.703622885535178,range_weighted_pct_yes_across_predictor_categories,10.70797764699313,NA,NA,8.177521609107486e-6,rao_scott_chisq_completed,2.998424590006078e-5,candidate_association_after_bh_adjustment,10.70797764699313,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling
main_grade_10_12,a_H1HS9_yesno,num_H1BC6,categorical,binary_outcome_by_categorical_predictor,3189,3189,232,2957,5,6.862052559187108,range_weighted_pct_yes_across_predictor_categories,6.699601881864988,NA,NA,9.842762069730635e-6,rao_scott_chisq_completed,3.4190647189590625e-5,candidate_association_after_bh_adjustment,6.699601881864988,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling
main_grade_10_12,a_H1HS9_yesno,num_H1PR8,categorical,binary_outcome_by_categorical_predictor,3247,3247,232,3015,6,6.728447691803048,range_weighted_pct_yes_across_predictor_categories,43.24933008186281,NA,NA,1.1238436231453122e-5,rao_scott_chisq_completed,3.70868395637953e-5,candidate_association_after_bh_adjustment,43.24933008186281,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling
main_grade_10_12,a_sex_ever,num_H1CO1,binary,binary_outcome_by_categorical_predictor,3226,3226,1766,1460,2,54.594055120923116,range_weighted_pct_yes_across_predictor_categories,100,NA,NA,0,rao_scott_chisq_completed,0,candidate_association_after_bh_adjustment,100,NA,candidate_outcome_for_bivariate_analysis,NA,binary,numeric_cleaned_item,candidate_for_modeling
main_grade_10_12,a_sex_ever,num_H1MO3,categorical,binary_outcome_by_categorical_predictor,3165,3165,1730,1435,5,54.521119393046305,range_weighted_pct_yes_across_predictor_categories,58.55433496078639,NA,NA,1.2043497477292176e-78,rao_scott_chisq_completed,3.974354167506418e-77,candidate_association_after_bh_adjustment,58.55433496078639,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling
main_grade_10_12,a_sex_ever,num_H1PF6,categorical,binary_outcome_by_categorical_predictor,3202,3202,1762,1440,5,54.9367555864395,range_weighted_pct_yes_across_predictor_categories,52.322481644012186,NA,NA,1.301214841254985e-57,rao_scott_chisq_completed,2.862672650760967e-56,candidate_association_after_bh_adjustment,52.322481644012186,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling
main_grade_10_12,a_sex_ever,num_H1PA3,categorical,binary_outcome_by_categorical_predictor,2987,2987,1588,1399,5,52.97284081389196,range_weighted_pct_yes_across_predictor_categories,40.05239291978657,NA,NA,1.8521749264982028e-48,rao_scott_chisq_completed,3.0560886287220346e-47,candidate_association_after_bh_adjustment,40.05239291978657,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling
main_grade_10_12,a_sex_ever,num_H1MO10,categorical,binary_outcome_by_categorical_predictor,3174,3174,1729,1445,5,54.321117717791594,range_weighted_pct_yes_across_predictor_categories,37.42843242137042,NA,NA,5.964124538303694e-48,rao_scott_chisq_completed,7.872644390560875e-47,candidate_association_after_bh_adjustment,37.42843242137042,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling
main_grade_10_12,a_sex_ever,num_H1MO9,categorical,binary_outcome_by_categorical_predictor,3169,3169,1727,1442,5,54.338724464233444,range_weighted_pct_yes_across_predictor_categories,33.722532856143744,NA,NA,7.30080637912907e-34,rao_scott_chisq_completed,8.030887017041977e-33,candidate_association_after_bh_adjustment,33.722532856143744,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling
main_grade_10_12,a_sex_ever,num_H1MO2,categorical,binary_outcome_by_categorical_predictor,3162,3162,1728,1434,5,54.506460206883,range_weighted_pct_yes_across_predictor_categories,47.56269108621841,NA,NA,8.354488157062968e-32,rao_scott_chisq_completed,7.877088833802227e-31,candidate_association_after_bh_adjustment,47.56269108621841,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling
main_grade_10_12,a_sex_ever,num_H1HS9,binary,binary_outcome_by_categorical_predictor,3225,3225,1766,1459,2,54.61353202563119,range_weighted_pct_yes_across_predictor_categories,39.784375317335595,NA,NA,2.3408562767301126e-28,rao_scott_chisq_completed,1.9312064283023427e-27,candidate_association_after_bh_adjustment,39.784375317335595,NA,candidate_outcome_for_bivariate_analysis,NA,binary,numeric_cleaned_item,candidate_for_modeling
