sample_name,outcome,predictor,predictor_type,test_family,n_complete,public_n_complete,n_outcome_yes,n_outcome_no,n_predictor_levels,weighted_pct_outcome_yes_overall,effect_measure,effect_value,weighted_mean_predictor_yes,weighted_mean_predictor_no,p_value,test_status,p_value_bh,preliminary_bivariate_decision,effect_abs,outcome_label,preliminary_outcome_decision,predictor_label,predictor_type_main,predictor_role,preliminary_modeling_decision.x,original_item,variable_label,theoretical_block,predictor_use_group,preliminary_modeling_decision.y,recommended_general_role,outcome_family,modeling_priority,recommended_modeling_status,script10_recommendation,outcome_proximity_warning,final_decision,reviewer_note
main_grade_10_12,a_H1CO16C_yesno,num_H1MO9,categorical,binary_outcome_by_categorical_predictor,1725,1725,24,1701,5,1.1735245735694024,range_weighted_pct_yes_across_predictor_categories,4.47082264067873,NA,NA,6.393492187344366e-5,rao_scott_chisq_completed,0.00198198257807675,candidate_association_after_bh_adjustment,4.47082264067873,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling,H1MO9,NA,knowledge_attitudes_perceptions,knowledge_attitude_block_predictor,candidate_for_modeling,eligible_predictor_block,hiv_sti_or_sexual_health,secondary_if_cases_sufficient,recommended_for_script10_secondary_model,candidate_key_predictor,FALSE,,
main_grade_10_12,a_H1CO16C_yesno,num_H1MO10,categorical,binary_outcome_by_categorical_predictor,1727,1727,24,1703,5,1.1722988906011038,range_weighted_pct_yes_across_predictor_categories,3.885279013825071,NA,NA,2.0116758292617945e-4,rao_scott_chisq_completed,0.00415746338047437,candidate_association_after_bh_adjustment,3.885279013825071,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling,H1MO10,NA,knowledge_attitudes_perceptions,knowledge_attitude_block_predictor,candidate_for_modeling,eligible_predictor_block,hiv_sti_or_sexual_health,secondary_if_cases_sufficient,recommended_for_script10_secondary_model,candidate_key_predictor,FALSE,,
main_grade_10_12,a_H1CO16C_yesno,num_H1WP14,categorical,binary_outcome_by_categorical_predictor,1114,1114,9,1105,5,0.6691458255392462,range_weighted_pct_yes_across_predictor_categories,3.756384084884728,NA,NA,NA,insufficient_complete_cases_or_cells,NA,insufficient_outcome_cell_size,3.756384084884728,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling,H1WP14,NA,family_household_context,family_block_predictor,candidate_for_modeling,eligible_predictor_block,hiv_sti_or_sexual_health,secondary_if_cases_sufficient,recommended_for_script10_secondary_model,exclude_or_review_insufficient_data,FALSE,,
main_grade_10_12,a_H1CO16C_yesno,num_H1WP13,categorical,binary_outcome_by_categorical_predictor,1114,1114,9,1105,5,0.6691458255392462,range_weighted_pct_yes_across_predictor_categories,3.175691709688878,NA,NA,NA,insufficient_complete_cases_or_cells,NA,insufficient_outcome_cell_size,3.175691709688878,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling,H1WP13,NA,family_household_context,family_block_predictor,candidate_for_modeling,eligible_predictor_block,hiv_sti_or_sexual_health,secondary_if_cases_sufficient,recommended_for_script10_secondary_model,exclude_or_review_insufficient_data,FALSE,,
main_grade_10_12,a_H1CO16C_yesno,num_H1RF1,continuous,binary_outcome_by_continuous_predictor,1104,1104,9,1095,NA,0.6742831261178921,weighted_mean_difference_yes_minus_no,1.2814376871439874,6.856298482211986,5.574860795067998,NA,insufficient_complete_cases_or_cells,NA,insufficient_outcome_cell_size,1.2814376871439874,NA,candidate_outcome_for_bivariate_analysis,NA,continuous,numeric_cleaned_item,candidate_for_modeling,H1RF1,NA,family_household_context,family_block_predictor,candidate_for_modeling,eligible_predictor_block,hiv_sti_or_sexual_health,secondary_if_cases_sufficient,recommended_for_script10_secondary_model,exclude_or_review_insufficient_data,FALSE,,
main_grade_10_12,a_H1CO16C_yesno,derived_main_sample_flag,binary,binary_outcome_by_categorical_predictor,1764,1764,25,1739,1,1.1834246178311554,range_weighted_pct_yes_across_predictor_categories,0,NA,NA,NA,insufficient_complete_cases_or_cells,NA,test_not_available,0,NA,candidate_outcome_for_bivariate_analysis,NA,binary,script05_derived_variable,candidate_for_modeling,derived_main_sample_flag,NA,other_review_required,other_predictor_review,candidate_for_modeling,review,hiv_sti_or_sexual_health,secondary_if_cases_sufficient,recommended_for_script10_secondary_model,exclude_or_review_insufficient_data,FALSE,,
main_grade_10_12,a_H1CO16C_yesno,num_IYEAR,categorical,binary_outcome_by_categorical_predictor,1764,1764,25,1739,1,1.1834246178311554,range_weighted_pct_yes_across_predictor_categories,0,NA,NA,NA,insufficient_complete_cases_or_cells,NA,test_not_available,0,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling,IYEAR,NA,other_review_required,other_predictor_review,candidate_for_modeling,review,hiv_sti_or_sexual_health,secondary_if_cases_sufficient,recommended_for_script10_secondary_model,exclude_or_review_insufficient_data,FALSE,,
main_grade_10_12,a_H1CO16C_yesno,a_age_wave1,continuous,binary_outcome_by_continuous_predictor,1764,1764,25,1739,NA,1.1834246178311554,weighted_mean_difference_yes_minus_no,0.4264542798374755,17.54556546400431,17.119111184166833,0.03650351688988194,weighted_t_test_completed,0.23619986285624708,candidate_association_unadjusted_only,0.4264542798374755,NA,candidate_outcome_for_bivariate_analysis,NA,continuous,core_covariate,candidate_for_modeling,age_wave1,NA,core_sociodemographic_controls,mandatory_core_control,candidate_for_modeling,mandatory_control_in_all_models,hiv_sti_or_sexual_health,secondary_if_cases_sufficient,recommended_for_script10_secondary_model,force_include_as_core_control,FALSE,,
main_grade_10_12,a_H1CO16C_yesno,a_grade_wave1,categorical,binary_outcome_by_categorical_predictor,1764,1764,25,1739,3,1.1834246178311554,range_weighted_pct_yes_across_predictor_categories,0.965625325386832,NA,NA,0.3446007911564694,rao_scott_chisq_completed,0.757070018702068,no_bivariate_evidence,0.965625325386832,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,core_covariate,candidate_for_modeling,grade_wave1,NA,core_sociodemographic_controls,mandatory_core_control,candidate_for_modeling,mandatory_control_in_all_models,hiv_sti_or_sexual_health,secondary_if_cases_sufficient,recommended_for_script10_secondary_model,force_include_as_core_control,FALSE,,
main_grade_10_12,a_H1CO16C_yesno,a_female,binary,binary_outcome_by_categorical_predictor,1764,1764,25,1739,1,1.1834246178311554,range_weighted_pct_yes_across_predictor_categories,0,NA,NA,NA,insufficient_complete_cases_or_cells,NA,test_not_available,0,NA,candidate_outcome_for_bivariate_analysis,NA,binary,core_covariate,candidate_for_modeling,female,NA,core_sociodemographic_controls,mandatory_core_control,candidate_for_modeling,mandatory_control_in_all_models,hiv_sti_or_sexual_health,secondary_if_cases_sufficient,recommended_for_script10_secondary_model,force_include_as_core_control,FALSE,,
main_grade_10_12,a_H1CO16C_yesno,num_BIO_SEX,categorical,binary_outcome_by_categorical_predictor,1764,1764,25,1739,2,1.1834246178311554,range_weighted_pct_yes_across_predictor_categories,0.5432004267186328,NA,NA,0.2780726092198739,rao_scott_chisq_completed,0.7495870335492254,no_bivariate_evidence,0.5432004267186328,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling,BIO_SEX,NA,sociodemographic_controls,optional_sociodemographic_control,candidate_for_modeling,optional_control_review,hiv_sti_or_sexual_health,secondary_if_cases_sufficient,recommended_for_script10_secondary_model,include_or_review_as_control,FALSE,,
main_grade_10_12,a_H1CO16C_yesno,derived_grade_wave1,categorical,binary_outcome_by_categorical_predictor,1764,1764,25,1739,3,1.1834246178311554,range_weighted_pct_yes_across_predictor_categories,0.965625325386832,NA,NA,0.3446007911564694,rao_scott_chisq_completed,0.757070018702068,no_bivariate_evidence,0.965625325386832,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,script05_derived_variable,candidate_for_modeling,derived_grade_wave1,NA,sociodemographic_controls,optional_sociodemographic_control,candidate_for_modeling,optional_control_review,hiv_sti_or_sexual_health,secondary_if_cases_sufficient,recommended_for_script10_secondary_model,include_or_review_as_control,FALSE,,
main_grade_10_12,a_H1CO16C_yesno,derived_age_wave1,categorical,binary_outcome_by_categorical_predictor,1764,1764,25,1739,8,1.1834246178311554,range_weighted_pct_yes_across_predictor_categories,2.5447888524814415,NA,NA,0.6416585680310191,rao_scott_chisq_completed,0.8773702753849445,no_bivariate_evidence,2.5447888524814415,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,script05_derived_variable,candidate_for_modeling,derived_age_wave1,NA,sociodemographic_controls,optional_sociodemographic_control,candidate_for_modeling,optional_control_review,hiv_sti_or_sexual_health,secondary_if_cases_sufficient,recommended_for_script10_secondary_model,include_or_review_as_control,FALSE,,
main_grade_10_12,a_H1CO16C_yesno,derived_age_15_19_flag,binary,binary_outcome_by_categorical_predictor,1764,1764,25,1739,2,1.1834246178311554,range_weighted_pct_yes_across_predictor_categories,1.1906434004995683,NA,NA,0.7358589406454373,rao_scott_chisq_completed,0.8773702753849445,no_bivariate_evidence,1.1906434004995683,NA,candidate_outcome_for_bivariate_analysis,NA,binary,script05_derived_variable,candidate_for_modeling,derived_age_15_19_flag,NA,sociodemographic_controls,optional_sociodemographic_control,candidate_for_modeling,optional_control_review,hiv_sti_or_sexual_health,secondary_if_cases_sufficient,recommended_for_script10_secondary_model,include_or_review_as_control,FALSE,,
main_grade_10_12,a_H1CO16C_yesno,derived_grade_10_12_flag,binary,binary_outcome_by_categorical_predictor,1764,1764,25,1739,1,1.1834246178311554,range_weighted_pct_yes_across_predictor_categories,0,NA,NA,NA,insufficient_complete_cases_or_cells,NA,test_not_available,0,NA,candidate_outcome_for_bivariate_analysis,NA,binary,script05_derived_variable,candidate_for_modeling,derived_grade_10_12_flag,NA,sociodemographic_controls,optional_sociodemographic_control,candidate_for_modeling,optional_control_review,hiv_sti_or_sexual_health,secondary_if_cases_sufficient,recommended_for_script10_secondary_model,include_or_review_as_control,FALSE,,
main_grade_10_12,a_H1CO16C_yesno,num_H1CO1,binary,binary_outcome_by_categorical_predictor,1764,1764,25,1739,1,1.1834246178311554,range_weighted_pct_yes_across_predictor_categories,0,NA,NA,NA,insufficient_complete_cases_or_cells,NA,test_not_available,0,NA,candidate_outcome_for_bivariate_analysis,NA,binary,numeric_cleaned_item,candidate_for_modeling,H1CO1,NA,sociodemographic_controls,optional_sociodemographic_control,candidate_for_modeling,optional_control_review,hiv_sti_or_sexual_health,secondary_if_cases_sufficient,recommended_for_script10_secondary_model,include_or_review_as_control,FALSE,,
main_grade_10_12,a_H1CO16C_yesno,num_H1GH44,categorical,binary_outcome_by_categorical_predictor,1762,1762,25,1737,5,1.1842588583466054,range_weighted_pct_yes_across_predictor_categories,3.2665121445318497,NA,NA,0.06502331233338518,rao_scott_chisq_completed,0.3664950331518074,no_bivariate_evidence,3.2665121445318497,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling,H1GH44,NA,knowledge_attitudes_perceptions,knowledge_attitude_block_predictor,candidate_for_modeling,eligible_predictor_block,hiv_sti_or_sexual_health,secondary_if_cases_sufficient,recommended_for_script10_secondary_model,not_prioritized_for_script10,FALSE,,
main_grade_10_12,a_H1CO16C_yesno,num_H1MO1,categorical,binary_outcome_by_categorical_predictor,1726,1726,24,1702,5,1.1736593655974148,range_weighted_pct_yes_across_predictor_categories,3.928214859192846,NA,NA,0.09102650506258056,rao_scott_chisq_completed,0.4354062541468895,no_bivariate_evidence,3.928214859192846,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling,H1MO1,NA,knowledge_attitudes_perceptions,knowledge_attitude_block_predictor,candidate_for_modeling,eligible_predictor_block,hiv_sti_or_sexual_health,secondary_if_cases_sufficient,recommended_for_script10_secondary_model,not_prioritized_for_script10,FALSE,,
main_grade_10_12,a_H1CO16C_yesno,num_H1PR2,categorical,binary_outcome_by_categorical_predictor,1763,1763,25,1738,6,1.1842351892287983,range_weighted_pct_yes_across_predictor_categories,8.27499043085836,NA,NA,0.09335400554950304,rao_scott_chisq_completed,0.4354062541468895,no_bivariate_evidence,8.27499043085836,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling,H1PR2,NA,school_educational_context,school_block_predictor,candidate_for_modeling,eligible_predictor_block,hiv_sti_or_sexual_health,secondary_if_cases_sufficient,recommended_for_script10_secondary_model,not_prioritized_for_script10,FALSE,,
main_grade_10_12,a_H1CO16C_yesno,num_H1RP3,categorical,binary_outcome_by_categorical_predictor,1759,1759,25,1734,5,1.1873606094735605,range_weighted_pct_yes_across_predictor_categories,4.633713149346168,NA,NA,0.09831754125897506,rao_scott_chisq_completed,0.4354062541468895,no_bivariate_evidence,4.633713149346168,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling,H1RP3,NA,knowledge_attitudes_perceptions,knowledge_attitude_block_predictor,candidate_for_modeling,eligible_predictor_block,hiv_sti_or_sexual_health,secondary_if_cases_sufficient,recommended_for_script10_secondary_model,not_prioritized_for_script10,FALSE,,
main_grade_10_12,a_H1CO16C_yesno,num_H1PA7,binary,binary_outcome_by_categorical_predictor,1725,1725,24,1701,2,1.175838052557964,range_weighted_pct_yes_across_predictor_categories,0.8241501406081924,NA,NA,0.14043682941660507,rao_scott_chisq_completed,0.580472228255301,no_bivariate_evidence,0.8241501406081924,NA,candidate_outcome_for_bivariate_analysis,NA,binary,numeric_cleaned_item,candidate_for_modeling,H1PA7,NA,knowledge_attitudes_perceptions,knowledge_attitude_block_predictor,candidate_for_modeling,eligible_predictor_block,hiv_sti_or_sexual_health,secondary_if_cases_sufficient,recommended_for_script10_secondary_model,not_prioritized_for_script10,FALSE,,
main_grade_10_12,a_H1CO16C_yesno,num_H1MO11,categorical,binary_outcome_by_categorical_predictor,1718,1718,24,1694,5,1.179111223262417,range_weighted_pct_yes_across_predictor_categories,1.96848357023712,NA,NA,0.15166320590752733,rao_scott_chisq_completed,0.5876949228916684,no_bivariate_evidence,1.96848357023712,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling,H1MO11,NA,knowledge_attitudes_perceptions,knowledge_attitude_block_predictor,candidate_for_modeling,eligible_predictor_block,hiv_sti_or_sexual_health,secondary_if_cases_sufficient,recommended_for_script10_secondary_model,not_prioritized_for_script10,FALSE,,
main_grade_10_12,a_H1CO16C_yesno,num_H1SE3,categorical,binary_outcome_by_categorical_predictor,1759,1759,25,1734,6,1.186781411337403,range_weighted_pct_yes_across_predictor_categories,6.17016141362636,NA,NA,0.1641381913468495,rao_scott_chisq_completed,0.5986216390296865,no_bivariate_evidence,6.17016141362636,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling,H1SE3,NA,knowledge_attitudes_perceptions,knowledge_attitude_block_predictor,candidate_for_modeling,eligible_predictor_block,hiv_sti_or_sexual_health,secondary_if_cases_sufficient,recommended_for_script10_secondary_model,not_prioritized_for_script10,FALSE,,
main_grade_10_12,a_H1CO16C_yesno,num_H1RM1,continuous,binary_outcome_by_continuous_predictor,1597,1597,22,1575,NA,1.138152358556286,weighted_mean_difference_yes_minus_no,-0.6964750355529832,4.806177933755558,5.502652969308541,0.1940834173227614,weighted_t_test_completed,0.665727595693967,no_bivariate_evidence,0.6964750355529832,NA,candidate_outcome_for_bivariate_analysis,NA,continuous,numeric_cleaned_item,candidate_for_modeling,H1RM1,NA,family_household_context,family_block_predictor,candidate_for_modeling,eligible_predictor_block,hiv_sti_or_sexual_health,secondary_if_cases_sufficient,recommended_for_script10_secondary_model,not_prioritized_for_script10,FALSE,,
main_grade_10_12,a_H1CO16C_yesno,num_H1PF12,categorical,binary_outcome_by_categorical_predictor,1737,1737,25,1712,5,1.20610371398592,range_weighted_pct_yes_across_predictor_categories,2.032652804870441,NA,NA,0.2040132954546028,rao_scott_chisq_completed,0.665727595693967,no_bivariate_evidence,2.032652804870441,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling,H1PF12,NA,peers_relationship_context,peer_relationship_block_predictor,candidate_for_modeling,eligible_predictor_block,hiv_sti_or_sexual_health,secondary_if_cases_sufficient,recommended_for_script10_secondary_model,not_prioritized_for_script10,FALSE,,
main_grade_10_12,a_H1CO16C_yesno,num_H1ED19,categorical,binary_outcome_by_categorical_predictor,1762,1762,24,1738,5,1.1697210272750798,range_weighted_pct_yes_across_predictor_categories,2.5264540491031537,NA,NA,0.2343402677087187,rao_scott_chisq_completed,0.709693175224224,no_bivariate_evidence,2.5264540491031537,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling,H1ED19,NA,school_educational_context,school_block_predictor,candidate_for_modeling,eligible_predictor_block,hiv_sti_or_sexual_health,secondary_if_cases_sufficient,recommended_for_script10_secondary_model,not_prioritized_for_script10,FALSE,,
main_grade_10_12,a_H1CO16C_yesno,num_H1MO13,categorical,binary_outcome_by_categorical_predictor,1726,1726,24,1702,5,1.1740497447077838,range_weighted_pct_yes_across_predictor_categories,2.7319901689615156,NA,NA,0.24908984843537063,rao_scott_chisq_completed,0.709693175224224,no_bivariate_evidence,2.7319901689615156,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling,H1MO13,NA,knowledge_attitudes_perceptions,knowledge_attitude_block_predictor,candidate_for_modeling,eligible_predictor_block,hiv_sti_or_sexual_health,secondary_if_cases_sufficient,recommended_for_script10_secondary_model,not_prioritized_for_script10,FALSE,,
main_grade_10_12,a_H1CO16C_yesno,num_H1MO3,categorical,binary_outcome_by_categorical_predictor,1728,1728,24,1704,5,1.172080871641772,range_weighted_pct_yes_across_predictor_categories,2.2688196874331075,NA,NA,0.2518266105634343,rao_scott_chisq_completed,0.709693175224224,no_bivariate_evidence,2.2688196874331075,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling,H1MO3,NA,knowledge_attitudes_perceptions,knowledge_attitude_block_predictor,candidate_for_modeling,eligible_predictor_block,hiv_sti_or_sexual_health,secondary_if_cases_sufficient,recommended_for_script10_secondary_model,not_prioritized_for_script10,FALSE,,
main_grade_10_12,a_H1CO16C_yesno,num_H1RP5,categorical,binary_outcome_by_categorical_predictor,1754,1754,25,1729,5,1.18877733863187,range_weighted_pct_yes_across_predictor_categories,1.4283727972114826,NA,NA,0.3035933921486454,rao_scott_chisq_completed,0.757070018702068,no_bivariate_evidence,1.4283727972114826,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling,H1RP5,NA,knowledge_attitudes_perceptions,knowledge_attitude_block_predictor,candidate_for_modeling,eligible_predictor_block,hiv_sti_or_sexual_health,secondary_if_cases_sufficient,recommended_for_script10_secondary_model,not_prioritized_for_script10,FALSE,,
main_grade_10_12,a_H1CO16C_yesno,num_H1BC5,categorical,binary_outcome_by_categorical_predictor,1749,1749,25,1724,5,1.1938171963051072,range_weighted_pct_yes_across_predictor_categories,2.491963994848935,NA,NA,0.3065655339563277,rao_scott_chisq_completed,0.757070018702068,no_bivariate_evidence,2.491963994848935,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling,H1BC5,NA,knowledge_attitudes_perceptions,knowledge_attitude_block_predictor,candidate_for_modeling,eligible_predictor_block,hiv_sti_or_sexual_health,secondary_if_cases_sufficient,recommended_for_script10_secondary_model,not_prioritized_for_script10,FALSE,,
main_grade_10_12,a_H1CO16C_yesno,num_H1GI20,categorical,binary_outcome_by_categorical_predictor,1764,1764,25,1739,3,1.1834246178311554,range_weighted_pct_yes_across_predictor_categories,0.965625325386832,NA,NA,0.3446007911564694,rao_scott_chisq_completed,0.757070018702068,no_bivariate_evidence,0.965625325386832,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling,H1GI20,NA,other_review_required,other_predictor_review,candidate_for_modeling,review,hiv_sti_or_sexual_health,secondary_if_cases_sufficient,recommended_for_script10_secondary_model,not_prioritized_for_script10,FALSE,,
main_grade_10_12,a_H1CO16C_yesno,num_H1PF17,categorical,binary_outcome_by_categorical_predictor,1712,1712,24,1688,5,1.20522226696338,range_weighted_pct_yes_across_predictor_categories,2.549666975830678,NA,NA,0.35420693638658224,rao_scott_chisq_completed,0.757070018702068,no_bivariate_evidence,2.549666975830678,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling,H1PF17,NA,peers_relationship_context,peer_relationship_block_predictor,candidate_for_modeling,eligible_predictor_block,hiv_sti_or_sexual_health,secondary_if_cases_sufficient,recommended_for_script10_secondary_model,not_prioritized_for_script10,FALSE,,
main_grade_10_12,a_H1CO16C_yesno,num_H1ED24,categorical,binary_outcome_by_categorical_predictor,1764,1764,25,1739,5,1.1834246178311554,range_weighted_pct_yes_across_predictor_categories,1.5880358181249097,NA,NA,0.3663242025977748,rao_scott_chisq_completed,0.757070018702068,no_bivariate_evidence,1.5880358181249097,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling,H1ED24,NA,school_educational_context,school_block_predictor,candidate_for_modeling,eligible_predictor_block,hiv_sti_or_sexual_health,secondary_if_cases_sufficient,recommended_for_script10_secondary_model,not_prioritized_for_script10,FALSE,,
main_grade_10_12,a_H1CO16C_yesno,num_H1GH46,categorical,binary_outcome_by_categorical_predictor,1761,1761,25,1736,5,1.1846053277340112,range_weighted_pct_yes_across_predictor_categories,3.141477676325293,NA,NA,0.3829656011676025,rao_scott_chisq_completed,0.7603908621911933,no_bivariate_evidence,3.141477676325293,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling,H1GH46,NA,knowledge_attitudes_perceptions,knowledge_attitude_block_predictor,candidate_for_modeling,eligible_predictor_block,hiv_sti_or_sexual_health,secondary_if_cases_sufficient,recommended_for_script10_secondary_model,not_prioritized_for_script10,FALSE,,
main_grade_10_12,a_H1CO16C_yesno,num_H1PR5,categorical,binary_outcome_by_categorical_predictor,1763,1763,25,1738,6,1.1842351892287983,range_weighted_pct_yes_across_predictor_categories,2.3048180680238275,NA,NA,0.3924597998406159,rao_scott_chisq_completed,0.7603908621911933,no_bivariate_evidence,2.3048180680238275,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling,H1PR5,NA,family_household_context,family_block_predictor,candidate_for_modeling,eligible_predictor_block,hiv_sti_or_sexual_health,secondary_if_cases_sufficient,recommended_for_script10_secondary_model,not_prioritized_for_script10,FALSE,,
main_grade_10_12,a_H1CO16C_yesno,num_H1WP2,binary,binary_outcome_by_categorical_predictor,1675,1675,22,1653,2,1.0868941085282142,range_weighted_pct_yes_across_predictor_categories,0.5460351794008589,NA,NA,0.4370366756301496,rao_scott_chisq_completed,0.7856998202641339,no_bivariate_evidence,0.5460351794008589,NA,candidate_outcome_for_bivariate_analysis,NA,binary,numeric_cleaned_item,candidate_for_modeling,H1WP2,NA,family_household_context,family_block_predictor,candidate_for_modeling,eligible_predictor_block,hiv_sti_or_sexual_health,secondary_if_cases_sufficient,recommended_for_script10_secondary_model,not_prioritized_for_script10,FALSE,,
main_grade_10_12,a_H1CO16C_yesno,num_H1MO12,categorical,binary_outcome_by_categorical_predictor,1722,1722,24,1698,5,1.1776312621569882,range_weighted_pct_yes_across_predictor_categories,1.5431918996933809,NA,NA,0.4545353035750017,rao_scott_chisq_completed,0.7856998202641339,no_bivariate_evidence,1.5431918996933809,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling,H1MO12,NA,knowledge_attitudes_perceptions,knowledge_attitude_block_predictor,candidate_for_modeling,eligible_predictor_block,hiv_sti_or_sexual_health,secondary_if_cases_sufficient,recommended_for_script10_secondary_model,not_prioritized_for_script10,FALSE,,
main_grade_10_12,a_H1CO16C_yesno,num_H1BC3,categorical,binary_outcome_by_categorical_predictor,1756,1756,25,1731,5,1.1889029732755203,range_weighted_pct_yes_across_predictor_categories,1.2789869195743977,NA,NA,0.45555258608870985,rao_scott_chisq_completed,0.7856998202641339,no_bivariate_evidence,1.2789869195743977,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling,H1BC3,NA,knowledge_attitudes_perceptions,knowledge_attitude_block_predictor,candidate_for_modeling,eligible_predictor_block,hiv_sti_or_sexual_health,secondary_if_cases_sufficient,recommended_for_script10_secondary_model,not_prioritized_for_script10,FALSE,,
main_grade_10_12,a_H1CO16C_yesno,num_H1SE2,categorical,binary_outcome_by_categorical_predictor,1757,1757,25,1732,6,1.1877895249085315,range_weighted_pct_yes_across_predictor_categories,3.588039000445936,NA,NA,0.4604743143699819,rao_scott_chisq_completed,0.7856998202641339,no_bivariate_evidence,3.588039000445936,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling,H1SE2,NA,knowledge_attitudes_perceptions,knowledge_attitude_block_predictor,candidate_for_modeling,eligible_predictor_block,hiv_sti_or_sexual_health,secondary_if_cases_sufficient,recommended_for_script10_secondary_model,not_prioritized_for_script10,FALSE,,
main_grade_10_12,a_H1CO16C_yesno,num_H1BC8,categorical,binary_outcome_by_categorical_predictor,1752,1752,25,1727,5,1.1918350971025329,range_weighted_pct_yes_across_predictor_categories,1.8273053005999664,NA,NA,0.4724901825844722,rao_scott_chisq_completed,0.7856998202641339,no_bivariate_evidence,1.8273053005999664,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling,H1BC8,NA,knowledge_attitudes_perceptions,knowledge_attitude_block_predictor,candidate_for_modeling,eligible_predictor_block,hiv_sti_or_sexual_health,secondary_if_cases_sufficient,recommended_for_script10_secondary_model,not_prioritized_for_script10,FALSE,,
main_grade_10_12,a_H1CO16C_yesno,num_H1SE1,categorical,binary_outcome_by_categorical_predictor,1754,1754,25,1729,6,1.189518652387481,range_weighted_pct_yes_across_predictor_categories,3.3678278302287517,NA,NA,0.4815579543554369,rao_scott_chisq_completed,0.7856998202641339,no_bivariate_evidence,3.3678278302287517,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling,H1SE1,NA,knowledge_attitudes_perceptions,knowledge_attitude_block_predictor,candidate_for_modeling,eligible_predictor_block,hiv_sti_or_sexual_health,secondary_if_cases_sufficient,recommended_for_script10_secondary_model,not_prioritized_for_script10,FALSE,,
main_grade_10_12,a_H1CO16C_yesno,num_H1PF9,categorical,binary_outcome_by_categorical_predictor,1724,1724,25,1699,5,1.2113946066094556,range_weighted_pct_yes_across_predictor_categories,1.996734721894232,NA,NA,0.51931642541729,rao_scott_chisq_completed,0.8255799583556916,no_bivariate_evidence,1.996734721894232,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling,H1PF9,NA,peers_relationship_context,peer_relationship_block_predictor,candidate_for_modeling,eligible_predictor_block,hiv_sti_or_sexual_health,secondary_if_cases_sufficient,recommended_for_script10_secondary_model,not_prioritized_for_script10,FALSE,,
